run_id,cv_mean_cost,colsample_bytree,gamma,grow_policy,learning_rate,max_depth,min_child_weight,reg_alpha,scale_pos_weight,subsample
220,19072.0,0.6017732560320451,0.6165809043463228,lossguide,0.6825703638866192,50,9,0.009970971730379844,59,0.7671261110839172
221,13692.0,0.8530223188735335,0.5051829082587929,lossguide,0.062243663253407945,66,9,0.024960083887723458,59,0.7814517452479547
222,8426.0,0.8890839971331894,0.21131764841423753,depthwise,0.07813283613262387,4,5,0.0235073731707219,59,0.7808245906914935
223,16040.0,0.6896960728495861,0.7174597900462157,lossguide,0.0471060113634201,14,2,0.02079243591337637,59,0.5880981277875277
224,9500.0,0.817190799562576,0.11374082850113076,depthwise,0.05989174286182318,2,2,0.03046307816666855,59,0.5026310748173779
225,10694.0,0.9196218859696761,0.2030642541598854,lossguide,0.5883992266998748,2,9,0.02357096503590459,59,0.7749516465416543
226,16166.0,0.9354136111103889,0.36766212132988446,depthwise,0.04869392417774811,39,3,0.02987561058275423,59,0.5581301575676659
227,14098.0,0.8921434425031867,0.7105976036264001,lossguide,0.06181638635222452,82,7,0.011328054824346762,59,0.7614407789161522
228,13792.0,0.9464443542625757,0.34440263271640986,depthwise,0.11121691103433039,39,9,0.0385441955250944,59,0.5329805453420119
229,17150.0,0.87970050548091,0.6959598674443236,lossguide,0.24505401790829628,91,8,0.04581527767341754,59,0.723769510397163
230,17038.0,0.9401871967057114,0.6919922812123976,depthwise,0.24496558187128012,37,6,0.045481776247577856,59,0.9848043925962
231,17420.0,0.8574338330650477,0.7159344297371937,lossguide,0.546147593702336,30,9,0.020716353835172577,59,0.9149039152995365
232,16314.0,0.9484057749020557,0.14562849817727647,lossguide,0.16597949471220919,63,9,0.029769859340790815,59,0.7745505544537873
233,16248.0,0.8881310056780678,0.6430027384184888,lossguide,0.46876602809890594,4,6,0.033820662299705886,59,0.7809662289771787
234,15040.0,0.8351178943841248,0.7447583224424795,lossguide,0.03638527293724659,34,4,0.04034672774698788,59,0.7168381744947292
235,8698.0,0.7452004800123693,0.6894480624817656,lossguide,0.20771276117768445,2,7,0.031219010063673176,59,0.946916995300454
236,26660.0,0.8919466365281017,0.6505270821363247,lossguide,0.15686886489804217,91,6,0.043646118820005554,1,0.5180791291786475
237,17416.0,0.6064192395060145,0.7271557623395951,lossguide,0.5155759505994394,78,8,0.0071787460235259535,59,0.7872977402222175
238,16510.0,0.9760966193077125,0.7431916041758968,depthwise,0.10725290629871632,18,6,0.017172350704420716,59,0.7754862998694663
239,14652.0,0.8889524261988486,0.10471351585105781,depthwise,0.06132234887905913,66,6,0.025119778820709253,59,0.7805456653955096
240,27982.0,0.9650445224434522,0.4879673848283997,lossguide,0.06296803543751069,63,9,0.039066356750525534,1,0.7699440344064443
241,15886.0,0.9771998078279132,0.6798883168012227,lossguide,0.1655287673369813,86,8,0.036728037606016936,59,0.9285569734889951
242,26290.0,0.9013673575124359,0.34301521070501195,lossguide,0.13446210238362932,76,10,0.029006360624325666,1,0.7995551538229392
243,15338.0,0.9516493880448622,0.36766212132988446,lossguide,0.23973209710022092,43,9,0.0385441955250944,59,0.5372655295112583
244,18550.0,0.5997678777155833,0.6958228653751891,lossguide,0.48264741802991484,37,5,0.033749777120501506,59,0.9108788946472559
245,10066.0,0.9842070018039466,0.6911525874868264,lossguide,0.21779533439435816,3,5,0.045787328782972495,59,0.9466918198283456
246,15052.0,0.6363146722977745,0.45742287869094167,lossguide,0.1450974091512007,8,7,0.0291455250378719,59,0.8075830607720692
247,18696.0,0.9168687871077926,0.7052616670953065,depthwise,0.5658170801165785,62,8,0.03778821705432955,59,0.5102520341624448
248,23520.0,0.8140380991536752,0.17766880418746595,lossguide,0.4402056061822108,20,7,0.010228778257573862,1,0.7747739607542813
249,16818.0,0.8382063891813561,0.7475154385984739,depthwise,0.2079659349219573,89,5,0.03701046997594057,59,0.7054574135495273
250,8714.0,0.7823167916346112,0.5889498765093982,depthwise,0.06053808685907608,3,9,0.02537137176169512,59,0.9160016625644971
251,9206.0,0.7184169331941248,0.11573239196134923,depthwise,0.04525766423643995,3,2,0.03056641001338737,59,0.5012018323253401
252,16698.0,0.8385693742243578,0.7327650547202267,lossguide,0.09117689579999025,44,2,0.017859857932767162,59,0.6890424943489287
253,28862.0,0.8343754385584159,0.7068571594734578,depthwise,0.06181638635222452,89,5,0.03642928339872981,1,0.5107624026370989
254,11756.0,0.6521771319760115,0.43768305815102154,depthwise,0.1443730335117981,5,7,0.02957020615642533,59,0.8060377188906411
255,9524.0,0.9842070018039466,0.5949947429823621,lossguide,0.20499129253076345,3,5,0.045787328782972495,59,0.9466918198283456
256,15988.0,0.9562423773949993,0.1468794698871927,lossguide,0.1823865843230556,10,8,0.029771345584020784,59,0.7414683724794731
257,13976.0,0.8395540702317389,0.10598927452297487,lossguide,0.08808319482067528,10,8,0.025316015480094597,59,0.7420435562113773
258,14982.0,0.8804413892590007,0.6949047654505606,lossguide,0.09036800876026112,53,7,0.013034625249844677,59,0.803659299596881
259,12714.0,0.9345065094379548,0.3276474176142455,lossguide,0.05946264506350059,39,9,0.03491943066397844,59,0.5332099110241131
260,9132.0,0.8889524261988486,0.10471351585105781,lossguide,0.06045092855859571,3,6,0.025119778820709253,59,0.7805456653955096
261,13258.0,0.8530223188735335,0.7021467470026528,lossguide,0.05114506596611826,67,9,0.031142342356245002,59,0.7916619018967685
262,46848.0,0.7820393843099985,0.674031559282625,depthwise,0.059087777477046764,2,7,0.00960010247409734,1,0.7417494232574362
263,13206.0,0.8186592062690197,0.1410039730470104,lossguide,0.06129635841142522,66,9,0.02488643520349408,59,0.5443946211394386
264,29884.0,0.6742257517211063,0.674031559282625,lossguide,0.059087777477046764,6,9,0.011520756933684071,1,0.9223672226961109
265,11260.0,0.6672238320300162,0.19192721186364842,lossguide,0.022579783077741444,8,6,0.016485545376318883,59,0.7821542552210146
266,13372.0,0.8238175542804991,0.7478252007910814,depthwise,0.0651961097538303,89,8,0.03449138491077538,59,0.5149076116831461
267,13708.0,0.6975542477196147,0.4102405200137803,lossguide,0.06037069891450765,87,8,0.03632104089750826,59,0.929672984827106
268,14080.0,0.8730791974845008,0.6957590343974419,depthwise,0.0884856518909837,65,9,0.039345415539288664,59,0.7188366586443551
269,14226.0,0.9537659526926334,0.7113424275823699,depthwise,0.06288689309583664,51,8,0.029771345584020784,59,0.7409973650659619
270,8380.0,0.7828277870896302,0.1197228353330877,depthwise,0.06565488066149174,3,8,0.025009889883672927,59,0.9359965869320337
271,31894.0,0.87501088185133,0.15903348260582562,depthwise,0.07390857682620594,4,8,0.02219755658435546,1,0.6974378064617774
272,11304.0,0.7452004800123693,0.5330885582512805,depthwise,0.04666690696419555,7,4,0.03150374541117462,59,0.7134996386222824
273,29978.0,0.8200767119359919,0.3772953016071252,depthwise,0.06500614491066378,41,9,0.03865349656019733,1,0.5117045873392165
274,13064.0,0.6916694454401151,0.7174597900462157,depthwise,0.01937455733123266,15,6,0.02060367975428486,59,0.5880981277875277
275,16450.0,0.955906440964315,0.7387287475572484,depthwise,0.09036800876026112,38,6,0.022787865521312758,59,0.8115620584216976
276,33080.0,0.8272043858632596,0.5433065141766813,lossguide,0.05952977288732642,4,3,0.02720050594069691,1,0.5875649239906738
277,7944.0,0.8389074792903426,0.1314453320041778,lossguide,0.20523158720760284,2,5,0.031090311587020775,59,0.8092718145881542
278,11060.0,0.9206408427058071,0.238290667952125,depthwise,0.5883992266998748,2,10,0.02357096503590459,59,0.7428954545902182
279,10954.0,0.7852316905798181,0.7321517557056957,depthwise,0.06837549679299675,6,5,0.015961570110790177,59,0.8221765046538572
280,16588.0,0.6960501613174676,0.6916181529096025,depthwise,0.21699076510625234,15,6,0.005849197590383184,59,0.5237860019082063
281,8472.0,0.6885045152763172,0.11937088281855562,lossguide,0.15274322066306834,2,9,0.031090311587020775,59,0.939415992205922
282,13330.0,0.8417752558306458,0.48698614060971196,depthwise,0.06296803543751069,70,10,0.02650599681607636,59,0.765255655183506
283,25582.0,0.8721828926037115,0.7478520361554541,depthwise,0.20771276117768445,4,5,0.045787328782972495,1,0.9999908340706282
284,25562.0,0.8372301924439821,0.4519211579793903,depthwise,0.11333060836242684,70,4,0.03642928339872981,1,0.8155553208565162
285,14084.0,0.8539275926183822,0.743778447520375,depthwise,0.06895293945740147,67,8,0.02720050594069691,59,0.8120858429145535
286,8648.0,0.7452004800123693,0.4924692380332762,lossguide,0.20482390944198786,3,7,0.026690924697256486,59,0.9367060239624185
287,28366.0,0.8356718027184064,0.7217481768358395,lossguide,0.06181638635222452,86,9,0.0382025898218851,1,0.9260670270937388
288,39860.0,0.7213139380536068,0.5063719940458685,lossguide,0.04489569426194298,3,3,0.02720050594069691,1,0.7895105794608757
289,13620.0,0.9241583944202835,0.7105976036264001,lossguide,0.06181638635222452,82,7,0.03189834761098717,59,0.7614407789161522
290,15174.0,0.8187078615514356,0.4472641166137481,lossguide,0.1450974091512007,8,7,0.029761445191287313,59,0.8071549970843799
291,15970.0,0.9543187536181047,0.7116696278125197,lossguide,0.16214906719325983,10,5,0.037590138019780554,59,0.7702468103053192
292,25820.0,0.9579274253813809,0.36766212132988446,lossguide,0.24118068762209735,45,9,0.038597933938338616,1,0.5372655295112583
293,25374.0,0.7878458848950095,0.7490323291823572,lossguide,0.1862524521352425,9,5,0.008521882169461484,1,0.7463065074685252
294,15608.0,0.8395344182827148,0.448199906285842,depthwise,0.1574402307299458,66,9,0.025015133680146486,59,0.7838195443243146
295,8564.0,0.7128395092189973,0.5911035195158963,lossguide,0.20092413561899353,3,9,0.03145179346504296,59,0.9194210678383853
296,16592.0,0.8890839971331894,0.7372499681736269,lossguide,0.20543957528097295,92,5,0.04709977838059977,59,0.7808245906914935
297,15866.0,0.8351178943841248,0.7444247014604971,lossguide,0.19746333177452757,30,8,0.04006199239778613,59,0.9490627667684125
298,24500.0,0.9624982683987028,0.7322121341443314,lossguide,0.17930720523581417,15,6,0.03631998236362689,1,0.5384183806725104
299,17018.0,0.8869790346366819,0.10471351585105781,depthwise,0.06132234887905913,62,2,0.025075191362585594,59,0.7805456653955096
300,13922.0,0.8784495149855004,0.34440263271640986,lossguide,0.11121691103433039,53,9,0.0389424917823245,59,0.5235751988616596
301,15946.0,0.7030096632401351,0.5911035195158963,lossguide,0.20092413561899353,42,9,0.029880134057450044,59,0.5369642076058474
302,13372.0,0.8395344182827148,0.1028085760023627,lossguide,0.06129635841142522,66,9,0.024966281973525784,59,0.7735270995025485
303,8824.0,0.8889524261988486,0.10471351585105781,lossguide,0.06054265738026944,3,6,0.012765181480117911,59,0.8010231199305781
304,9752.0,0.9842070018039466,0.717844946157213,depthwise,0.21484911381540495,3,5,0.045787328782972495,59,0.9462768121094558
305,14184.0,0.9327460813743523,0.48698614060971196,depthwise,0.06023896426496078,67,9,0.025305368493798195,59,0.9581048048584122
306,13022.0,0.8186592062690197,0.14086789863428575,lossguide,0.044666654068077155,66,9,0.022438103020497004,59,0.5438914921907696
307,9532.0,0.653965157174671,0.11099759008757687,depthwise,0.04525766423643995,3,2,0.01560129039262802,59,0.502940711043474
308,13894.0,0.6975542477196147,0.1036844061623596,depthwise,0.06037069891450765,87,8,0.03018278578144043,59,0.929672984827106
309,27208.0,0.8714452929287599,0.36871429463451943,lossguide,0.15263454911119928,54,9,0.03127063949864769,1,0.5235751988616596
310,9268.0,0.7870558743581748,0.4961969168889114,lossguide,0.20482390944198786,3,7,0.026690924697256486,59,0.9367060239624185
311,14388.0,0.9305736103648203,0.12386173217824706,lossguide,0.08808319482067528,10,8,0.025316015480094597,59,0.7463383564608659
312,8694.0,0.9371207194503905,0.2030642541598854,depthwise,0.053118756548595325,3,7,0.02357096503590459,59,0.7821621966274973
313,35972.0,0.7204591435861076,0.515329267751003,lossguide,0.042218229118572426,4,8,0.02720050594069691,1,0.5361784163612491
314,9110.0,0.7151198040082758,0.11512791544134998,depthwise,0.04411489603718807,3,5,0.0310901421224662,59,0.7199570819282755
315,27978.0,0.924100184456617,0.7105976036264001,lossguide,0.06741831907027301,76,8,0.02357170728071969,1,0.7424526425065583
316,9966.0,0.8530223188735335,0.14200854211049496,lossguide,0.051653897308870864,2,9,0.031142342356245002,59,0.7916619018967685
317,25974.0,0.7605991475947149,0.5361638908097888,lossguide,0.26321434513622377,3,8,0.030095401791323834,1,0.9457402704439816
318,12834.0,0.7882718053327011,0.5116526378057153,lossguide,0.06307891507698468,10,9,0.04123268216444766,59,0.7152412913693743
319,13210.0,0.8530223188735335,0.672785728202311,lossguide,0.059129621777370286,63,9,0.02495810135703255,59,0.7814517452479547
320,29674.0,0.7852316905798181,0.41713913899760907,depthwise,0.06837549679299675,5,5,0.015961570110790177,1,0.8038956221500806
321,9650.0,0.8539275926183822,0.47479240382282645,lossguide,0.06278520223766774,2,10,0.02653170580066408,59,0.7657668027447754
322,29080.0,0.6213736244600425,0.4353863339268655,depthwise,0.0651961097538303,89,7,0.02942216067731989,1,0.5149076116831461
323,30102.0,0.8375393566463705,0.1314453320041778,lossguide,0.20523158720760284,2,5,0.031090311587020775,1,0.7633688558179128
324,33370.0,0.9345065094379548,0.12126655466874715,lossguide,0.05946264506350059,4,8,0.03491943066397844,1,0.5332099110241131
325,31380.0,0.9562151142092814,0.36766212132988446,depthwise,0.08629970092044265,4,9,0.0385441955250944,1,0.9159004871332788
326,8776.0,0.6871962606641218,0.118346354977001,lossguide,0.18162545378552208,2,9,0.029432121086959903,59,0.9470881968208531
327,32792.0,0.8228414168063879,0.23623340314233057,depthwise,0.022488253340518908,15,6,0.024993927155849784,1,0.7809860299326573
328,14038.0,0.7193118194215812,0.675403286485032,lossguide,0.02307270121505038,18,6,0.02060367975428486,59,0.588435288127944
329,17244.0,0.8241914506302301,0.6943763247019483,lossguide,0.2104427697716365,11,4,0.04609476381962533,59,0.7575573919485936
330,8356.0,0.8890839971331894,0.21145372811280233,lossguide,0.05153147663779252,4,5,0.0235073731707219,59,0.7772199705118787
331,26568.0,0.7849795940794353,0.7377822767046903,depthwise,0.06837549679299675,10,5,0.03092668973785186,1,0.8137763779161974
332,9500.0,0.817190799562576,0.41767883129797356,depthwise,0.05989174286182318,2,2,0.03660133328273571,59,0.5026310748173779
333,8118.0,0.6955087322419753,0.12032236546899891,lossguide,0.11132558258619978,3,9,0.038089628879744715,59,0.939415992205922
334,14422.0,0.7452004800123693,0.6857189981389278,lossguide,0.12362827303845753,8,8,0.028076917161536537,59,0.946916995300454
335,14408.0,0.8432862335538271,0.34440263271640986,depthwise,0.11121691103433039,35,9,0.0385441955250944,59,0.5453865770653368
336,16842.0,0.8353943953937937,0.7217481768358395,depthwise,0.5982981917658952,82,10,0.011328054824346762,59,0.7579489016032689
337,37060.0,0.7823167916346112,0.5894400102322535,depthwise,0.06053808685907608,3,2,0.02537137176169512,1,0.9392366548211903
338,24276.0,0.7434311806781098,0.5536982692543333,lossguide,0.1992710488869582,7,8,0.03671902886814091,1,0.9391686691752579
339,27466.0,0.9206990526694736,0.304675270483473,depthwise,0.5883992266998748,2,10,0.03189760536617179,1,0.7611580740634692
340,16542.0,0.8385764077975448,0.6925440712124192,lossguide,0.20553427357965273,70,3,0.031090311587020775,59,0.6911207278390701
341,26610.0,0.9846224161823045,0.5902161206437903,lossguide,0.23171075596478852,3,5,0.04690760820057374,1,0.9423106628766489
342,15960.0,0.8375068715458169,0.7362569553334402,lossguide,0.09000282586037858,65,5,0.02412917316830899,59,0.7830486283733097
343,10048.0,0.7213139380536068,0.5158194014738614,depthwise,0.04489569426194298,2,3,0.02720050594069691,59,0.5587285610737645
344,8416.0,0.7823167916346112,0.5064286491009479,lossguide,0.06220181895308442,4,9,0.02534089553042018,59,0.8825383444644378
345,28658.0,0.7039039798249861,0.7243166803094601,depthwise,0.06181638635222452,91,8,0.036374779310752475,1,0.9330599452933119
346,27062.0,0.8417752558306458,0.7473039879607263,lossguide,0.06826435233678098,65,7,0.027174796956109193,1,0.8115746953532842
347,26682.0,0.8546211248072277,0.7489268791566088,depthwise,0.1443730335117981,5,9,0.03463943038988081,1,0.8060377188906411
348,10646.0,0.6738211865373563,0.19192721186364842,lossguide,0.022579783077741444,2,6,0.016485545376318883,59,0.8075880642949975
349,27064.0,0.7828277870896302,0.3263057299062737,depthwise,0.06565488066149174,39,9,0.025009889883672927,1,0.9359965869320337
350,16094.0,0.7452004800123693,0.4916417692922041,depthwise,0.5961802348396443,3,7,0.026690924697256486,59,0.9541473853811068
351,9966.0,0.8895541578703804,0.10693985630552952,lossguide,0.03049833055261358,7,9,0.023585048819551927,59,0.7901660121162091
352,10974.0,0.8228414168063879,0.17882806091540776,lossguide,0.022579783077741444,8,6,0.015684180577980635,59,0.8014634844677256
353,14122.0,0.8750687958302305,0.19192721186364842,lossguide,0.05170552479555029,16,6,0.023403567638446972,59,0.8075880642949975
354,8772.0,0.7133473587508395,0.5063105433331114,lossguide,0.05942817005942475,3,9,0.03491943066397844,59,0.5319274957736131
355,9712.0,0.7213139380536068,0.533644910146803,depthwise,0.04489569426194298,2,3,0.02720050594069691,59,0.5715534624574734
356,13770.0,0.6715864743098089,0.14543578702468046,lossguide,0.044666654068077155,64,8,0.022438103020497004,59,0.5438914921907696
357,10160.0,0.9842070018039466,0.5949947429823621,lossguide,0.24883941667086076,3,5,0.0312705406266258,59,0.946690112797306
358,7624.0,0.8385764077975448,0.14672250058344571,lossguide,0.24814962445178415,2,2,0.031090311587020775,59,0.6911207278390701
359,25364.0,0.7054359298485771,0.6911525874868264,lossguide,0.2050544559836186,6,5,0.045787328782972495,1,0.9394326202399977
360,12740.0,0.7986850745573506,0.6943763247019483,depthwise,0.15054105997354333,5,4,0.04107074847650178,59,0.7166752278107065
361,14328.0,0.653965157174671,0.11099759008757687,depthwise,0.04702474483601188,12,2,0.01560129039262802,59,0.5049351681654975
362,9986.0,0.6925942921364789,0.2030642541598854,depthwise,0.02043618447662816,3,6,0.020715045928520776,59,0.7821621966274973
363,9780.0,0.727232646138869,0.13311840407146988,depthwise,0.05368495145482326,2,8,0.024913500833248156,59,0.9366209607825956
364,12260.0,0.7811049838609713,0.47507704551807894,lossguide,0.06278520223766774,10,10,0.02532613229109148,59,0.7647264960345872
365,45264.0,0.7862472410484537,0.11374082850113076,depthwise,0.05989174286182318,2,7,0.026907580539715176,1,0.5378739832513526
366,9374.0,0.817190799562576,0.41767883129797356,depthwise,0.05989174286182318,2,9,0.03660133328273571,59,0.920131057873526
367,11862.0,0.8883856195622925,0.21782796608964236,lossguide,0.059087777477046764,8,9,0.02533891299972927,59,0.9223672226961109
368,8554.0,0.8530223188735335,0.14200854211049496,lossguide,0.13324801766591426,2,7,0.031164239934684135,59,0.7921485881178106
369,9494.0,0.7847469748475053,0.12032236546899891,lossguide,0.06742390705712975,2,10,0.038089628879744715,59,0.8155362108072625
370,11126.0,0.7452004800123693,0.7192571414614574,depthwise,0.04666690696419555,7,4,0.03150374541117462,59,0.7134996386222824
371,31018.0,0.8389074792903426,0.1314453320041778,lossguide,0.20521975879308804,2,5,0.03094944060691729,1,0.8092718145881542
372,8356.0,0.7213139380536068,0.5158194014738614,lossguide,0.04489569426194298,4,3,0.027418579408152677,59,0.8001990905412144
373,12130.0,0.9190201542981442,0.23076878089739103,depthwise,0.5883992266998748,2,6,0.025105695037061917,59,0.7803441948732914
374,8740.0,0.6613284197792016,0.11937088281855562,lossguide,0.15274322066306834,2,9,0.032507596555138185,59,0.939415992205922
375,10734.0,0.687836353417792,0.21145372811280233,lossguide,0.02240576426910562,2,5,0.016589350908593897,59,0.7772199705118787
376,13154.0,0.8395344182827148,0.10471351585105781,depthwise,0.06129635841142522,60,9,0.02488643520349408,59,0.7751257381856914
377,16378.0,0.9416104058626514,0.34325913821540327,lossguide,0.044930169266018956,39,3,0.02720050594069691,59,0.5536545541203315
378,9504.0,0.8380892065972607,0.7223221871145991,lossguide,0.06808151913693805,2,9,0.028766968907304704,59,0.8120858429145535
379,9110.0,0.7151198040082758,0.10474555535542336,depthwise,0.04411489603718807,3,5,0.0310901421224662,59,0.7199570819282755
380,9770.0,0.8187458518511049,0.6701735801862777,lossguide,0.059087777477046764,2,9,0.02720050594069691,59,0.9040072744406589
381,25276.0,0.7452004800123693,0.6894480624817656,lossguide,0.20765738684376014,6,6,0.04573564580219841,1,0.9469187023314936
382,8552.0,0.7833013062816749,0.5348433688800242,lossguide,0.20771276117768445,3,8,0.031219010063673176,59,0.9457402704439816
383,16432.0,0.9895285483787803,0.1168378524430437,lossguide,0.21786014040534796,18,8,0.031090311587020775,59,0.9466751917942698
384,12800.0,0.9251699561339445,0.5116526378057153,lossguide,0.06307891507698468,10,9,0.04608911545593978,59,0.9442989143255218
385,18140.0,0.9206408427058071,0.22927571295564816,lossguide,0.5615718790896614,25,10,0.02357096503590459,59,0.7425659212201009
386,13734.0,0.8998135888366231,0.7174597900462157,depthwise,0.05205754956362214,16,6,0.02345959886166868,59,0.5880981277875277
387,8526.0,0.7800944807611859,0.5570679774203309,lossguide,0.21289843913400597,3,8,0.03154818251546772,59,0.9356684101538544
388,32992.0,0.8570652328131179,0.5061440074056954,lossguide,0.06220181895308442,4,10,0.026546469039992783,1,0.8835786511076633
389,9604.0,0.8179994328722971,0.4961969168889114,lossguide,0.20482390944198786,3,2,0.030246422324209862,59,0.9261415438945899
390,8956.0,0.7823167916346112,0.5889498765093982,lossguide,0.06053808685907608,3,3,0.02537137176169512,59,0.5035311856858412
391,8214.0,0.7830151691801057,0.6582527072883873,depthwise,0.07813283613262387,4,5,0.0235073731707219,59,0.7808245906914935
392,29266.0,0.6521771319760115,0.43768305815102154,depthwise,0.08699217282166469,5,9,0.025366900463081054,1,0.805551032669599
393,13506.0,0.6959934479742903,0.7321517557056957,lossguide,0.11227717232364282,6,5,0.015961570110790177,59,0.9460560443033644
394,25492.0,0.9842070018039466,0.5316378963970622,depthwise,0.21484911381540495,5,5,0.045787328782972495,1,0.9462768121094558
395,8442.0,0.6871962606641218,0.118346354977001,depthwise,0.18163728220003686,3,9,0.02957299206706339,59,0.9591508550401567
396,29264.0,0.8992956149066716,0.10471351585105781,depthwise,0.06054265738026944,7,6,0.012547108055886283,1,0.5595593325214526
397,9868.0,0.8889524261988486,0.10471351585105781,depthwise,0.06045092855859571,2,6,0.025119778820709253,59,0.7805456653955096
398,8760.0,0.8890839971331894,0.21131764841423753,depthwise,0.05862786766689463,4,5,0.0235073731707219,59,0.7808245906914935
399,9598.0,0.8530223188735335,0.14200854211049496,depthwise,0.051653897308870864,6,9,0.031142342356245002,59,0.7952567636717001
400,39866.0,0.7452004800123693,0.5540311265465687,lossguide,0.04836006059441639,3,5,0.031083125494867633,1,0.9457402704439816
401,9498.0,0.7832778990929812,0.5064286491009479,lossguide,0.06220181895308442,2,9,0.02534089553042018,59,0.8825383444644378
402,9116.0,0.9371207194503905,0.2375915311396439,depthwise,0.18597987479225525,3,7,0.02357096503590459,59,0.7821621966274973
403,9108.0,0.6565100489486743,0.145759247788895,lossguide,0.03694333891383408,4,9,0.03214496315107014,59,0.5159741581717819
404,8952.0,0.6708756131336975,0.12230187167161401,lossguide,0.04470091804396009,6,8,0.031145791564278016,59,0.9387788352367593
405,27490.0,0.7209220689593215,0.5335416764217356,lossguide,0.20771276117768445,3,8,0.031219010063673176,1,0.9440179755659719
406,65302.0,0.8975163346322719,0.21131764841423753,depthwise,0.02334850057602733,2,2,0.022910766471089385,1,0.7977903673065079
407,45062.0,0.817190799562576,0.41767883129797356,lossguide,0.05989174286182318,2,2,0.03660133328273571,1,0.5101720679815919
408,9246.0,0.790637111321782,0.5821404340141502,lossguide,0.060531640797180236,3,3,0.025366249150111642,59,0.5035311856858412
409,8808.0,0.653965157174671,0.1420621488177609,depthwise,0.06825079790106776,3,9,0.015225094678348065,59,0.502940711043474
410,9070.0,0.7452004800123693,0.1129087925627548,lossguide,0.20482390944198786,3,7,0.026690924697256486,59,0.9359672827807085
411,35862.0,0.7213139380536068,0.5158194014738614,depthwise,0.04489569426194298,4,3,0.027418579408152677,1,0.8001990905412144
412,8554.0,0.6477950005554012,0.11937088281855562,lossguide,0.18162545378552208,2,6,0.013053741700203576,59,0.9407817342857251
413,8438.0,0.7170159285877046,0.11567950842089719,depthwise,0.05153147663779252,4,5,0.020525234480479236,59,0.7208791192743933
414,9116.0,0.7213139380536068,0.12393398484498067,lossguide,0.04489569426194298,3,3,0.02720050594069691,59,0.5578135566317535
415,9958.0,0.8389074792903426,0.1314453320041778,lossguide,0.046307011612156106,2,5,0.023414570343327456,59,0.7813520647947063
416,44864.0,0.817190799562576,0.10487787158145413,depthwise,0.05989174286182318,2,2,0.03111916370280245,1,0.5026310748173779
417,8720.0,0.8800261108835117,0.10471351585105781,lossguide,0.06045092855859571,3,6,0.025119778820709253,59,0.9388503749490522
418,10524.0,0.8530223188735335,0.14200854211049496,lossguide,0.051653897308870864,7,9,0.03155439103193612,59,0.9473968747810608
419,9542.0,0.7823167916346112,0.6683905370726057,lossguide,0.06053808685907608,2,9,0.02537137176169512,59,0.9223178280911319
420,31812.0,0.8179994328722971,0.4961969168889114,lossguide,0.21448308822830028,2,2,0.030246422324209862,1,0.9266370910834154
421,16594.0,0.7357293737870221,0.6816373018032988,lossguide,0.20092413561899353,11,9,0.031435267062581596,59,0.9194210678383853
422,10298.0,0.7164016671043505,0.10860418916747916,depthwise,0.04525766423643995,6,2,0.03056641001338737,59,0.5012018323253401
423,29076.0,0.7847469748475053,0.13729731867498285,depthwise,0.07288538137534793,7,10,0.02667788915532899,1,0.8248199875773414
424,33404.0,0.817190799562576,0.41767883129797356,depthwise,0.15130770615220918,2,9,0.03159816470520922,1,0.9204925401335793
425,10554.0,0.835068643654497,0.1314453320041778,depthwise,0.20604047267047895,3,2,0.031090311587020775,59,0.6911207278390701
426,29012.0,0.6718992095561596,0.12422967531174138,depthwise,0.18163728220003686,3,9,0.02957299206706339,1,0.9591508550401567
427,8226.0,0.7089567166304871,0.4811272185389388,depthwise,0.15416115433138433,2,9,0.033005349291395425,59,0.959251396351489
428,8174.0,0.7141480114275305,0.674031559282625,depthwise,0.2105772652828435,2,9,0.027145025963439668,59,0.906847288916989
429,10092.0,0.7455923491066546,0.497603093671657,depthwise,0.03865125431762148,2,3,0.02720050594069691,59,0.5715534624574734
430,26092.0,0.8385764077975448,0.14672250058344571,depthwise,0.24814962445178415,4,5,0.031009668785565804,1,0.6911207278390701
431,8596.0,0.8442603628665015,0.14200854211049496,depthwise,0.13324801766591426,2,7,0.037769909254095325,59,0.78869544850956
432,9598.0,0.8645988648826249,0.47479240382282645,lossguide,0.06279164829956359,2,10,0.026536828412247557,59,0.7657668027447754
433,10824.0,0.8380892065972607,0.69472316216311,depthwise,0.04508838547240079,6,2,0.029050308349971823,59,0.8120858429145535
434,12038.0,0.7828277870896302,0.5033527944998406,depthwise,0.06565488066149174,8,8,0.029670507808479515,59,0.9303047406937319
435,9644.0,0.7204591435861076,0.5596877265692155,lossguide,0.04489569426194298,3,3,0.026897151028695235,59,0.5587285610737645
436,8622.0,0.9005212807968409,0.10471351585105781,lossguide,0.06054265738026944,3,9,0.030801751601852993,59,0.7996572147150722
437,9422.0,0.8871878674012307,0.21092101392263485,depthwise,0.04411489603718807,3,5,0.0310901421224662,59,0.7352042953240299
438,8260.0,0.6955087322419753,0.5135519436557153,lossguide,0.09810198448961584,3,9,0.038089628879744715,59,0.9801429648783104
439,11246.0,0.8890839971331894,0.21131764841423753,depthwise,0.16635217657703477,4,5,0.03118311441441514,59,0.8087443404849413
440,39868.0,0.7151198040082758,0.10474555535542336,depthwise,0.04411489603718807,3,5,0.03108926060842151,1,0.7199570819282755
441,8214.0,0.69612255616349,0.118346354977001,depthwise,0.18162545378552208,2,8,0.029925513436505964,59,0.7887825916928857
