fill_na,scaler,imbalance,weights,cv_mean_cost,C,coeffs
0,minmax,,,35168.0,10000.0,"[[ 3.31781393e+01 -3.21990074e-01 -4.76449052e-01 -1.04964142e+00
  -1.11863474e+01 -1.77511296e+00 -5.46604243e+01  2.97969053e+01
   3.28469431e+00  7.90080834e+01 -1.98934641e+01 -4.98968883e+00
  -6.44718252e-01 -1.50667394e+00 -1.23224101e+00 -2.18954113e+00
   1.09646817e+01  5.09687624e+00 -9.13361327e+00  3.16175646e+00
   1.10478892e+01 -1.47668723e+00  2.88781248e+01 -1.63370665e+01
  -1.25020180e+01  1.47101084e+01  8.51071827e-01 -2.61757138e+00
   1.31484375e+01  1.21985015e+01  1.20528792e+01 -5.83723076e+00
   5.88598965e+00  6.04634705e+00  5.89475007e+00 -2.37771907e+00
   6.63273207e-01  8.72647715e+00 -6.56332966e+00 -9.78417588e+00
   8.20402215e+00  4.65625786e+01 -2.40225731e+00  7.41889458e+00
  -1.23743449e+01  8.40772026e+00  9.74253020e-01 -5.00925919e+00
  -7.62310655e+00  1.59750695e+01  4.50110278e+00  2.84605263e-02
   5.53120985e+00 -1.47345189e+01 -3.76545258e-01  2.27998347e+00
  -4.38687677e+00  2.82976056e+00 -8.25782090e+00 -1.37415096e+00
  -1.69907365e-01 -2.92946797e+00 -1.00053773e+01  7.64802558e+00
   3.56814594e+00  2.45057795e+00  5.60695336e+00 -1.49393582e+01
  -1.50612430e+01  2.98431225e+00  1.12655007e+00  1.77499572e+00
  -1.14858289e+00 -8.49985429e-02 -4.87975241e-02 -5.25320097e-01
   1.11135312e+00 -2.19474571e+00  2.72788929e+00  8.19537538e+00
  -2.60169129e+01  3.71010554e+00  3.69523444e+00 -1.02028341e+01
   1.36135045e+01 -8.18043970e+00  7.44514062e-01 -2.48163080e+00
   9.12267503e+00 -2.15917198e+00 -2.17722211e-01 -1.02164440e+00
   1.81869638e+00 -2.36635700e+00  3.56598461e+00  4.24535994e+00
   3.71249112e+00  1.55409064e+00  2.31189093e+00 -3.71842492e+00
   6.76339223e+00 -9.11288906e+00 -7.29621649e+00  1.25170117e+01
  -1.99471457e+00 -2.67621220e+01  8.38220773e+00 -4.50698533e+00
   5.87856955e+00 -9.71087440e-01 -2.35375568e+00  3.68912587e+00
   1.80253270e+00 -1.07046167e+01  2.79026132e+01 -1.17195189e+01
  -6.85172864e+00 -1.56915735e+00  9.97877977e-01 -6.40551731e-01
   2.24283216e+01 -3.14442374e+01 -8.21276986e+00 -2.80418301e+01
  -1.53784016e+01  2.01334608e+00 -2.47014807e+00  6.86511733e+00
   7.51727829e+00 -1.52904026e+01 -2.89766474e+01 -1.73482697e-01
  -4.93920717e+00 -1.91934776e+00  2.55885096e+00  6.80659273e+00
   1.12158378e+00  3.69797352e+00 -1.22626605e+01  2.32479820e+00
  -9.31111399e+00 -6.66376511e+00 -1.40721030e+00  1.21448369e+01
  -5.85518113e+00 -5.86498459e+00 -4.57041838e-02 -2.21587811e+00
   7.39543304e+00 -6.42115974e+00  3.11106834e+00 -2.41701248e+00
   6.52454479e-01  8.53944374e+00 -9.01955436e+00 -3.22545770e+00
  -8.42793025e+00  6.15622640e+00  4.50350332e+00  1.10845530e+01
   1.82184488e+01 -2.40060580e+01 -1.24991487e+01  1.44804299e+01
   2.05984486e-01 -2.92061818e+01  4.14427968e+00 -4.23594824e+00
  -1.48899479e+00  1.51796917e+00]]"
0,minmax,,balanced,10784.0,10.0,"[[ 19.34392145   4.334949     0.57473312  -0.18086011  -3.37812602
    2.76758171  -3.36181645   2.17855055  17.16984874  11.02789246
   -1.29043338  -7.94318447  -2.05961354  -7.55045296  -5.00979438
   -0.78611472  -0.04325844   3.53890491 -10.97263607  -2.07746876
    3.06005934   1.4348788    2.09048121  -6.39621705  -3.86317039
   13.28889746   2.43279302   1.55182019   3.82510794   7.55102299
   12.1597509   -9.85367854  21.70461222   2.96986304  14.93442451
    6.40233705   0.57136517   4.84890105  -8.21117757  -7.28403031
    4.00553052   5.42232509  -3.94031357   5.78620755  -8.06902066
    7.07511333   0.93946482  -4.00975223  -5.34147366   7.79206821
   -3.6950806   -2.34370084   1.75197008 -10.51512221  -5.87326683
   -0.57235287   1.93851298   1.20564852  -9.02133579  -1.53916236
   -0.42030917  -7.33198367  -0.31435438   9.26115143   4.3092733
   -3.7761976    0.20197558   0.42018519  -9.6768694   -6.66647197
   -3.476494     1.28385069  -1.77305782  -0.1565974   -0.16637311
    0.51148661   0.24574867  -2.13517905   3.36595628   9.422885
  -12.41551557   3.08916617   3.0891038   -8.28562915  22.39864454
   -8.97774553   0.21466728  -2.55122189   5.6251461   -2.07420061
   -4.01213215  -0.18047494   1.68543319  -2.96477431   3.87804996
   17.74997386  16.96868383   1.06708778   3.80785151   4.73537459
   26.89593829  -1.83220752 -13.07532049   9.38713041  -7.72255913
  -18.44327209   0.83596211  -1.97213328  -1.60379249  -0.1803633
   -4.26052192   3.08901913  -0.63926255   0.59853427   1.91761509
   -4.31569695  -0.40047449   3.17770806  -5.8947892   10.14881415
    1.96514902  -1.73073312  -3.98227744  -5.45894795  -7.74459988
    1.46585653   2.76445856   5.90466408   5.2576336   -5.82253361
  -10.54785592  -2.6938935   -2.2991724    4.53962491   2.70830222
   25.58443161  -0.32915056   1.99739154  -0.28146938  -2.07230739
   -1.58496253  -2.00782729   1.49332345   8.35521535  -3.71670391
   -8.45988683  -3.42807781   1.94370584   9.73809752  -3.26746926
   -3.21901091  -0.78877284  -5.30038423   4.99166185  -3.93389733
   -4.53617519 -10.66349746   8.08829717  -7.19735661   8.92993493
    6.71456201 -12.33259745  -8.92217682  24.46775441   6.64257857
  -23.77228767   4.4884643   -0.58894296  -3.31370017  -4.95565859]]"
0,minmax,smote,,216130.0,10000.0,"[[ 1.08634911e+02  4.69128854e+00  1.12366402e+00 -1.65130463e+00
  -9.70261996e+00  8.86154833e+00 -2.04549170e+02  1.35833784e+02
   3.00432618e+00  2.15699749e+01  2.77283626e+01 -4.22507696e+01
  -9.93088266e+00 -1.33355687e+01 -9.00201498e+00 -4.30862671e+00
   5.42441737e+00  9.24508165e+00 -2.53744750e+01 -1.86986165e+00
   3.28319827e+01 -1.41337741e+01  4.95231609e+01 -6.01882040e+01
  -5.32417251e+01  1.94697698e+01  7.46458471e-02  1.36268045e+00
   1.20099323e+01  4.47885828e+01  3.78233543e+01 -1.56650788e+01
   5.92770649e+01  5.67008858e-01  5.85771250e+01 -4.71715330e+00
  -1.35647609e+01  1.94175772e+01 -1.87124851e+01 -1.46816617e+01
   2.07155371e+00  5.71875556e+01 -2.86647230e+01  4.37680775e+01
  -5.09479141e+01  1.88236808e+01  8.46034087e-01 -5.02748726e+00
  -3.18418136e+00  1.85000982e+01 -9.13784488e+00 -1.31821083e+02
   1.30594063e+01 -1.59615781e+01 -1.72098193e+01  5.76027981e+00
   1.62388125e+01 -2.73119017e+00 -2.13179803e+01 -6.74564282e+00
  -8.48475373e-01 -5.44489810e+01 -1.97473282e+01  1.83921447e+01
   5.99542642e+00 -5.43987487e+00  2.12068877e+00  2.08526007e+00
  -2.04824929e+01  2.62369832e+01  1.39015530e+01  1.63599839e+00
  -1.90168712e+00 -9.55995496e-01  4.86674110e-01  1.60084795e-01
   4.77381142e-01 -3.39931002e+00  4.37946091e+00  1.09289174e+01
  -9.96771045e+01  1.04505634e+01  1.04157628e+01 -4.53219372e+01
   5.17640996e+01 -1.96067051e+01  1.06913456e-01 -3.48392561e+00
   3.50718927e+01 -1.17137284e+00 -8.29802572e+00 -1.57798500e+00
   9.07069800e-01 -6.43971344e+00  4.98054137e+00  2.72721347e+01
   2.46277157e+01  1.22928761e+00  3.64689034e+00 -7.41734699e+00
   7.52030418e+01 -3.50166589e+01 -1.94819399e+01  2.82142184e+01
  -1.40901100e+01 -4.32299091e+01  1.48928392e+01 -6.07931044e+00
   5.95708669e+00 -1.44977262e+00 -5.70336844e+00  1.03983865e+01
  -1.97299593e+00 -3.50544585e+01  8.45871504e+01 -8.38281818e+00
   6.59917917e+00 -5.77394757e-01 -7.73204155e+00  8.46843602e+00
   8.30315287e+01 -2.00596092e+02 -1.18349772e+01 -3.35137625e+01
  -3.57007642e+01  6.13523575e+00  2.74323825e+00  1.01412206e+01
   3.40130992e+01 -1.44381053e+01 -1.00160389e+02 -9.59848714e+00
  -3.81860022e+00 -1.37499642e+00 -2.28575647e+01  9.98669132e+01
  -4.13916604e+01  2.32286270e+00 -2.15656453e+01 -5.94139691e-01
  -1.86102786e+01 -3.63595220e+01 -6.36386966e-01  1.25089318e+01
  -3.09972602e+00 -1.17752265e+01 -3.29110279e+00 -1.10878391e+00
   1.60250695e+01 -1.13547995e+01 -1.20672920e+00 -1.86132661e+00
  -1.01710928e+01  1.76895528e+01 -3.56203167e+01 -7.01223992e+00
  -1.29191996e+01  1.23928090e+01 -1.08974475e+01  1.27848660e+01
   3.53410535e+01 -4.04296024e+01 -3.45101459e+01  5.61298636e+01
   7.95301783e+00 -3.03315168e+01  4.22001207e+00 -1.42485764e+00
  -2.96055369e+01 -1.42440865e+00]]"
0,minmax,smote,balanced,216130.0,10000.0,"[[ 1.08634911e+02  4.69128854e+00  1.12366402e+00 -1.65130463e+00
  -9.70261996e+00  8.86154833e+00 -2.04549170e+02  1.35833784e+02
   3.00432618e+00  2.15699749e+01  2.77283626e+01 -4.22507696e+01
  -9.93088266e+00 -1.33355687e+01 -9.00201498e+00 -4.30862671e+00
   5.42441737e+00  9.24508165e+00 -2.53744750e+01 -1.86986165e+00
   3.28319827e+01 -1.41337741e+01  4.95231609e+01 -6.01882040e+01
  -5.32417251e+01  1.94697698e+01  7.46458471e-02  1.36268045e+00
   1.20099323e+01  4.47885828e+01  3.78233543e+01 -1.56650788e+01
   5.92770649e+01  5.67008858e-01  5.85771250e+01 -4.71715330e+00
  -1.35647609e+01  1.94175772e+01 -1.87124851e+01 -1.46816617e+01
   2.07155371e+00  5.71875556e+01 -2.86647230e+01  4.37680775e+01
  -5.09479141e+01  1.88236808e+01  8.46034087e-01 -5.02748726e+00
  -3.18418136e+00  1.85000982e+01 -9.13784488e+00 -1.31821083e+02
   1.30594063e+01 -1.59615781e+01 -1.72098193e+01  5.76027981e+00
   1.62388125e+01 -2.73119017e+00 -2.13179803e+01 -6.74564282e+00
  -8.48475373e-01 -5.44489810e+01 -1.97473282e+01  1.83921447e+01
   5.99542642e+00 -5.43987487e+00  2.12068877e+00  2.08526007e+00
  -2.04824929e+01  2.62369832e+01  1.39015530e+01  1.63599839e+00
  -1.90168712e+00 -9.55995496e-01  4.86674110e-01  1.60084795e-01
   4.77381142e-01 -3.39931002e+00  4.37946091e+00  1.09289174e+01
  -9.96771045e+01  1.04505634e+01  1.04157628e+01 -4.53219372e+01
   5.17640996e+01 -1.96067051e+01  1.06913456e-01 -3.48392561e+00
   3.50718927e+01 -1.17137284e+00 -8.29802572e+00 -1.57798500e+00
   9.07069800e-01 -6.43971344e+00  4.98054137e+00  2.72721347e+01
   2.46277157e+01  1.22928761e+00  3.64689034e+00 -7.41734699e+00
   7.52030418e+01 -3.50166589e+01 -1.94819399e+01  2.82142184e+01
  -1.40901100e+01 -4.32299091e+01  1.48928392e+01 -6.07931044e+00
   5.95708669e+00 -1.44977262e+00 -5.70336844e+00  1.03983865e+01
  -1.97299593e+00 -3.50544585e+01  8.45871504e+01 -8.38281818e+00
   6.59917917e+00 -5.77394757e-01 -7.73204155e+00  8.46843602e+00
   8.30315287e+01 -2.00596092e+02 -1.18349772e+01 -3.35137625e+01
  -3.57007642e+01  6.13523575e+00  2.74323825e+00  1.01412206e+01
   3.40130992e+01 -1.44381053e+01 -1.00160389e+02 -9.59848714e+00
  -3.81860022e+00 -1.37499642e+00 -2.28575647e+01  9.98669132e+01
  -4.13916604e+01  2.32286270e+00 -2.15656453e+01 -5.94139691e-01
  -1.86102786e+01 -3.63595220e+01 -6.36386966e-01  1.25089318e+01
  -3.09972602e+00 -1.17752265e+01 -3.29110279e+00 -1.10878391e+00
   1.60250695e+01 -1.13547995e+01 -1.20672920e+00 -1.86132661e+00
  -1.01710928e+01  1.76895528e+01 -3.56203167e+01 -7.01223992e+00
  -1.29191996e+01  1.23928090e+01 -1.08974475e+01  1.27848660e+01
   3.53410535e+01 -4.04296024e+01 -3.45101459e+01  5.61298636e+01
   7.95301783e+00 -3.03315168e+01  4.22001207e+00 -1.42485764e+00
  -2.96055369e+01 -1.42440865e+00]]"
0,maxabs,,,35164.0,10000.0,"[[ 3.31875432e+01 -3.28351778e-01 -4.74910779e-01 -1.04202039e+00
  -1.12847991e+01 -1.74450234e+00 -5.36259711e+01  2.96025426e+01
   3.25816168e+00  7.90225968e+01 -1.97993175e+01 -5.08728860e+00
  -6.99613837e-01 -1.53196683e+00 -1.20407404e+00 -2.22539423e+00
   1.07882987e+01  5.10252736e+00 -9.11210964e+00  3.13336253e+00
   1.11628752e+01 -1.63801946e+00  2.87353854e+01 -1.63138744e+01
  -1.25063080e+01  1.47176626e+01  8.49846810e-01 -2.61081609e+00
   1.31652914e+01  1.21537319e+01  1.20675372e+01 -5.88707255e+00
   5.87360516e+00  6.03641104e+00  5.90105279e+00 -2.37998904e+00
   6.74552556e-01  8.73652884e+00 -6.55888729e+00 -9.76579455e+00
   8.20737789e+00  4.65562808e+01 -2.42462604e+00  7.48983449e+00
  -1.24648844e+01  8.43121868e+00  9.81177846e-01 -4.98723116e+00
  -7.60742130e+00  1.59297013e+01  4.48188713e+00  1.58332166e-02
   5.59453598e+00 -1.47548178e+01 -4.18705706e-01  2.31498902e+00
  -4.41528793e+00  2.84722625e+00 -8.27103662e+00 -1.37252288e+00
  -1.83457185e-01 -2.99369800e+00 -9.87486623e+00  7.61209563e+00
   3.59120133e+00  2.45519096e+00  5.61944021e+00 -1.47650943e+01
  -1.50790846e+01  2.97619001e+00  1.09805775e+00  1.77135965e+00
  -1.14624108e+00 -8.12303111e-02 -4.94291724e-02 -5.23485216e-01
   1.10958789e+00 -2.19775446e+00  2.72894561e+00  8.19362171e+00
  -2.60210357e+01  3.71718099e+00  3.70282600e+00 -1.03432520e+01
   1.35938996e+01 -8.19928363e+00  7.42936087e-01 -2.48035101e+00
   9.24264388e+00 -2.15933280e+00 -2.14812576e-01 -1.01417618e+00
   1.82084244e+00 -2.42575815e+00  3.56560712e+00  4.25121671e+00
   3.71848945e+00  1.55312391e+00  2.30352874e+00 -3.73587612e+00
   6.83634363e+00 -9.20805407e+00 -7.23593421e+00  1.24951880e+01
  -1.89100863e+00 -2.68634436e+01  8.49966467e+00 -4.53193148e+00
   5.92598483e+00 -9.64077735e-01 -2.35600621e+00  3.69682352e+00
   1.79513801e+00 -1.07089348e+01  2.79616162e+01 -1.17088351e+01
  -6.82757701e+00 -1.58049639e+00  1.02203484e+00 -6.31471808e-01
   2.23494215e+01 -3.13485006e+01 -8.25193918e+00 -2.80204667e+01
  -1.52631084e+01  2.01254403e+00 -2.47957517e+00  6.87032715e+00
   7.47398324e+00 -1.52250829e+01 -2.88188661e+01 -1.77274165e-01
  -4.93770219e+00 -1.92349856e+00  2.55548678e+00  6.83416795e+00
   1.23371628e+00  3.70496308e+00 -1.19926937e+01  2.33241761e+00
  -9.19956559e+00 -6.57388021e+00 -1.40619742e+00  1.21686569e+01
  -5.86720046e+00 -5.86556529e+00 -4.29283798e-02 -2.21036726e+00
   7.39057507e+00 -6.42744372e+00  3.12404123e+00 -2.41501693e+00
   6.27763880e-01  8.59054777e+00 -9.21710352e+00 -3.22267797e+00
  -8.42534758e+00  6.15923165e+00  4.45013808e+00  1.10818368e+01
   1.83450842e+01 -2.40298771e+01 -1.25116496e+01  1.44906148e+01
   2.11286941e-01 -2.91601638e+01  4.14203824e+00 -4.22789105e+00
  -1.42623691e+00  1.53213714e+00]]"
0,maxabs,,balanced,10782.0,10.0,"[[ 19.3436096    4.31995289   0.57458772  -0.18067571  -3.38019385
    2.77317569  -3.36451779   2.18306699  17.16311068  11.03070275
   -1.29547269  -7.94219784  -2.05349032  -7.54919273  -5.00642996
   -0.77858284  -0.03758484   3.53268001 -10.97165364  -2.08967041
    3.05741056   1.44011312   2.08456986  -6.39257552  -3.86049184
   13.28486051   2.43199204   1.55893447   3.81266636   7.54977085
   12.1631963   -9.85971592  21.69882188   2.98629421  14.90568798
    6.39963424   0.59360919   4.84565074  -8.20863924  -7.28487613
    4.00193693   5.40974533  -3.92488546   5.76324024  -8.06145797
    7.07479196   0.93486603  -4.01005662  -5.3362084    7.79697317
   -3.70093263  -2.34463824   1.74537492 -10.5115191   -5.86654779
   -0.56521113   1.92924473   1.20474221  -9.01840328  -1.54024979
   -0.43088283  -7.30770753  -0.30948571   9.26224832   4.3058651
   -3.77262058   0.19993927   0.41867366  -9.67578976  -6.66482474
   -3.48056597   1.28399063  -1.77174326  -0.15578489  -0.16808105
    0.51029652   0.24801052  -2.13487754   3.36565413   9.42117638
  -12.42590133   3.0873823    3.08732014  -8.27690522  22.39982267
   -8.97781468   0.21404971  -2.54968828   5.61916635  -2.07386108
   -4.0080476   -0.18029179   1.68553591  -2.96582938   3.87723734
   17.7550549   16.96927966   1.06940534   3.8050552    4.73823001
   26.88306985  -1.82675521 -13.07321773   9.39526351  -7.72969634
  -18.44538577   0.81749171  -1.97330391  -1.60581241  -0.18018216
   -4.26102322   3.08723593  -0.64253845   0.59914411   1.90377816
   -4.31619016  -0.39497765   3.17556435  -5.89546341  10.15138374
    1.96320512  -1.72313294  -3.98050608  -5.45070657  -7.73777135
    1.46172011   2.7666843    5.90700587   5.25939227  -5.82406841
  -10.53101775  -2.69041022  -2.29910211   4.54089837   2.73268167
   25.55734743  -0.3282823    1.99703628  -0.27969879  -2.07432917
   -1.59110441  -2.00292127   1.49766661   8.35482315  -3.71919523
   -8.46266046  -3.42737462   1.94107377   9.73376155  -3.26156503
   -3.21837389  -0.78229363  -5.29781255   4.99095474  -3.93445575
   -4.53316919 -10.6609931    8.08449663  -7.19312769   8.93866838
    6.69242341 -12.32094353  -8.92358422  24.46895632   6.64450808
  -23.77243576   4.4921452   -0.5835663   -3.30927943  -4.96162692]]"
0,maxabs,smote,,216226.0,10000.0,"[[ 1.12143427e+02  4.73100716e+00  1.12626931e+00 -1.59718322e+00
  -9.97342411e+00  8.95572565e+00 -1.97630968e+02  1.29127799e+02
   7.16915464e+00  2.05392511e+01  2.82879095e+01 -4.26792381e+01
  -9.51167225e+00 -1.36212965e+01 -8.84581891e+00 -5.04471642e+00
   4.91414645e+00  9.15807413e+00 -2.56003667e+01 -1.89825105e+00
   3.19396157e+01 -1.35237333e+01  4.90857275e+01 -6.01672607e+01
  -5.39944333e+01  1.90578956e+01  5.88748644e-02  1.52180820e+00
   1.20946161e+01  4.44866349e+01  3.86473696e+01 -1.54908896e+01
   5.90606028e+01  6.69876380e-01  5.67963772e+01 -4.67532122e+00
  -1.37825089e+01  1.97974107e+01 -1.87078900e+01 -1.48144199e+01
   2.17583765e+00  6.15809180e+01 -2.87346988e+01  4.39329912e+01
  -5.07399321e+01  1.86466473e+01  9.08970874e-01 -5.00291592e+00
  -3.16301937e+00  1.84514307e+01 -9.08024290e+00 -1.26057589e+02
   1.31354720e+01 -1.57601729e+01 -1.75453455e+01  6.14605659e+00
   1.56569914e+01 -2.42285815e+00 -2.11698728e+01 -6.68548219e+00
  -7.23428247e-01 -5.41869366e+01 -1.94596301e+01  1.83447126e+01
   6.02617172e+00 -5.44076517e+00  2.01056158e+00  2.72321590e+00
  -2.04381350e+01  2.65371060e+01  1.45633531e+01  1.61553349e+00
  -1.90500344e+00 -9.30539305e-01  4.79726311e-01  1.39048427e-01
   5.00151798e-01 -3.39299571e+00  4.37599139e+00  1.09185613e+01
  -1.03249526e+02  1.04990889e+01  1.04665308e+01 -4.51713979e+01
   5.13560750e+01 -1.94626351e+01  1.05680855e-01 -3.47848868e+00
   3.49926420e+01 -1.15124500e+00 -8.35474531e+00 -1.52792268e+00
   8.62823635e-01 -6.38790493e+00  5.06721901e+00  2.72718388e+01
   2.46208306e+01  1.27613964e+00  3.74696615e+00 -7.36313339e+00
   7.34602070e+01 -3.43162365e+01 -1.96742261e+01  2.85889690e+01
  -1.46099082e+01 -4.21909930e+01  1.41757071e+01 -5.95941331e+00
   5.90343344e+00 -1.40783483e+00 -5.63250917e+00  1.04500447e+01
  -2.03576880e+00 -3.61060704e+01  8.79090456e+01 -8.50254312e+00
   6.49120453e+00 -5.33911294e-01 -7.70420984e+00  8.19991886e+00
   8.67150370e+01 -1.92323499e+02 -1.16858876e+01 -3.76943038e+01
  -3.48014844e+01  5.87500676e+00  2.51318582e+00  9.99115804e+00
   3.33634719e+01 -1.42838567e+01 -1.01254591e+02 -9.01479310e+00
  -3.91812989e+00 -1.17742213e+00 -2.22719196e+01  9.99006715e+01
  -4.16844131e+01  2.36809819e+00 -2.04068857e+01 -6.05565965e-01
  -1.80419217e+01 -3.55978689e+01 -4.73927703e-01  1.26306298e+01
  -3.28204065e+00 -1.17925393e+01 -3.36238940e+00 -1.11076760e+00
   1.60114367e+01 -1.11460590e+01 -1.32652569e+00 -1.74883860e+00
  -1.00485867e+01  1.81421366e+01 -3.68041113e+01 -6.99177391e+00
  -1.27659139e+01  1.21472196e+01 -1.09557787e+01  1.24661669e+01
   3.54271306e+01 -4.02613243e+01 -3.41057662e+01  5.55703977e+01
   8.03258832e+00 -3.00983279e+01  4.21499627e+00 -1.37360813e+00
  -2.99042037e+01 -1.14610529e+00]]"
0,maxabs,smote,balanced,216226.0,10000.0,"[[ 1.12143427e+02  4.73100716e+00  1.12626931e+00 -1.59718322e+00
  -9.97342411e+00  8.95572565e+00 -1.97630968e+02  1.29127799e+02
   7.16915464e+00  2.05392511e+01  2.82879095e+01 -4.26792381e+01
  -9.51167225e+00 -1.36212965e+01 -8.84581891e+00 -5.04471642e+00
   4.91414645e+00  9.15807413e+00 -2.56003667e+01 -1.89825105e+00
   3.19396157e+01 -1.35237333e+01  4.90857275e+01 -6.01672607e+01
  -5.39944333e+01  1.90578956e+01  5.88748644e-02  1.52180820e+00
   1.20946161e+01  4.44866349e+01  3.86473696e+01 -1.54908896e+01
   5.90606028e+01  6.69876380e-01  5.67963772e+01 -4.67532122e+00
  -1.37825089e+01  1.97974107e+01 -1.87078900e+01 -1.48144199e+01
   2.17583765e+00  6.15809180e+01 -2.87346988e+01  4.39329912e+01
  -5.07399321e+01  1.86466473e+01  9.08970874e-01 -5.00291592e+00
  -3.16301937e+00  1.84514307e+01 -9.08024290e+00 -1.26057589e+02
   1.31354720e+01 -1.57601729e+01 -1.75453455e+01  6.14605659e+00
   1.56569914e+01 -2.42285815e+00 -2.11698728e+01 -6.68548219e+00
  -7.23428247e-01 -5.41869366e+01 -1.94596301e+01  1.83447126e+01
   6.02617172e+00 -5.44076517e+00  2.01056158e+00  2.72321590e+00
  -2.04381350e+01  2.65371060e+01  1.45633531e+01  1.61553349e+00
  -1.90500344e+00 -9.30539305e-01  4.79726311e-01  1.39048427e-01
   5.00151798e-01 -3.39299571e+00  4.37599139e+00  1.09185613e+01
  -1.03249526e+02  1.04990889e+01  1.04665308e+01 -4.51713979e+01
   5.13560750e+01 -1.94626351e+01  1.05680855e-01 -3.47848868e+00
   3.49926420e+01 -1.15124500e+00 -8.35474531e+00 -1.52792268e+00
   8.62823635e-01 -6.38790493e+00  5.06721901e+00  2.72718388e+01
   2.46208306e+01  1.27613964e+00  3.74696615e+00 -7.36313339e+00
   7.34602070e+01 -3.43162365e+01 -1.96742261e+01  2.85889690e+01
  -1.46099082e+01 -4.21909930e+01  1.41757071e+01 -5.95941331e+00
   5.90343344e+00 -1.40783483e+00 -5.63250917e+00  1.04500447e+01
  -2.03576880e+00 -3.61060704e+01  8.79090456e+01 -8.50254312e+00
   6.49120453e+00 -5.33911294e-01 -7.70420984e+00  8.19991886e+00
   8.67150370e+01 -1.92323499e+02 -1.16858876e+01 -3.76943038e+01
  -3.48014844e+01  5.87500676e+00  2.51318582e+00  9.99115804e+00
   3.33634719e+01 -1.42838567e+01 -1.01254591e+02 -9.01479310e+00
  -3.91812989e+00 -1.17742213e+00 -2.22719196e+01  9.99006715e+01
  -4.16844131e+01  2.36809819e+00 -2.04068857e+01 -6.05565965e-01
  -1.80419217e+01 -3.55978689e+01 -4.73927703e-01  1.26306298e+01
  -3.28204065e+00 -1.17925393e+01 -3.36238940e+00 -1.11076760e+00
   1.60114367e+01 -1.11460590e+01 -1.32652569e+00 -1.74883860e+00
  -1.00485867e+01  1.81421366e+01 -3.68041113e+01 -6.99177391e+00
  -1.27659139e+01  1.21472196e+01 -1.09557787e+01  1.24661669e+01
   3.54271306e+01 -4.02613243e+01 -3.41057662e+01  5.55703977e+01
   8.03258832e+00 -3.00983279e+01  4.21499627e+00 -1.37360813e+00
  -2.99042037e+01 -1.14610529e+00]]"
